id,type,activation_date,longitude,lease_type,gym,lift,swimming_pool,furnishing,parking,property_size,bathroom,facing,floor,total_floor,amenities,building_type,balconies,rent
3792,1,1538911200,77.60719925,0,0,0,0,2,3,1200,2.0,0,2.0,2.0,115,3,1.0,16500.0
739,1,1500388560,77.55952793,3,0,0,0,2,0,900,2.0,0,1.0,3.0,306,2,1.0,11000.0
1401,1,1521558180,77.7409162,3,1,1,1,0,0,1257,2.0,0,1.0,4.0,1231,0,2.0,25000.0
3198,2,1517848980,77.65623173,0,0,0,0,1,3,1500,2.0,4,1.0,2.0,115,2,0.0,35000.0
1362,2,1532545260,77.5533629,3,0,1,0,2,3,1000,2.0,0,0.0,1.0,495,3,1.0,15000.0
1234,2,1502921820,77.6957068,3,1,1,1,2,0,1730,3.0,3,9.0,12.0,1335,0,3.0,32000.0
3405,5,1527528240,77.65286453,0,0,0,0,2,2,300,1.0,1,2.0,2.0,115,3,0.0,8000.0
3339,1,1531494000,77.55150065,3,0,1,0,2,0,1100,2.0,0,1.0,4.0,619,0,0.0,12000.0
1226,1,1501169880,77.67914108,3,1,1,0,2,1,1210,2.0,4,2.0,6.0,1247,0,2.0,24000.0
466,1,1524324540,77.6733167,0,0,1,0,2,0,1050,2.0,1,2.0,4.0,821,0,1.0,16750.0
2983,1,1522860480,77.58747223,3,0,1,0,2,0,1100,2.0,4,1.0,5.0,752,0,3.0,16000.0
1447,1,1504031640,77.70308784,0,0,1,1,0,0,1250,2.0,1,1.0,4.0,569,0,1.0,27000.0
1357,1,1502729160,77.61031897,0,0,1,0,2,0,1300,2.0,0,1.0,3.0,716,0,2.0,27000.0
3569,1,1528975080,77.64309562,3,0,1,0,2,3,1200,2.0,1,3.0,3.0,593,2,1.0,20000.0
433,0,1516272360,77.61154376,0,0,0,0,0,0,600,1.0,1,1.0,1.0,14,2,0.0,10000.0
3013,2,1530732780,77.69524857,0,1,1,1,2,0,1900,3.0,7,10.0,10.0,1085,0,2.0,45000.0
2078,1,1505236500,77.70246227,0,0,0,0,2,3,1200,2.0,1,1.0,4.0,240,2,1.0,16000.0
2268,2,1527852900,77.64300597,0,0,0,0,2,0,2050,4.0,0,1.0,1.0,290,0,3.0,50000.0
1839,2,1511878140,77.6637433,3,1,1,1,2,0,1836,3.0,1,2.0,8.0,1326,0,3.0,33000.0
3582,1,1529099700,77.734031,1,1,1,1,2,0,1000,2.0,7,2.0,4.0,946,0,2.0,22000.0
980,1,1486585920,77.59952247,3,0,0,0,2,3,850,1.0,5,0.0,1.0,153,2,0.0,16000.0
281,0,1511203020,77.70247668,0,0,0,0,2,3,650,1.0,0,1.0,1.0,37,3,1.0,9000.0
834,2,1543855800,77.68756785,3,1,1,1,2,0,1575,3.0,0,6.0,14.0,1306,0,1.0,35000.0
3530,1,1533597360,77.55858572,3,0,1,0,2,1,1200,2.0,0,4.0,4.0,434,0,1.0,14000.0
2323,1,1515930480,77.51427446,3,0,0,0,2,1,1000,2.0,0,3.0,4.0,202,2,0.0,14000.0
3072,0,1525533300,77.58582574,0,0,0,0,2,3,500,1.0,0,0.0,2.0,62,2,0.0,9500.0
454,0,1526314080,77.64734278,3,0,0,0,0,2,950,1.0,7,1.0,1.0,67,3,1.0,20000.0
1343,1,1503439680,77.63334942,3,0,0,0,2,2,850,2.0,4,1.0,2.0,240,2,1.0,23000.0
1814,2,1508939760,77.51151784,3,0,1,0,2,0,1700,3.0,7,1.0,4.0,598,0,2.0,15000.0
265,1,1532716800,77.6546108,3,0,0,0,2,3,900,2.0,1,1.0,3.0,165,0,1.0,23000.0
153,1,1499966160,77.5421352,0,0,0,0,2,0,600,2.0,1,1.0,2.0,298,2,1.0,10000.0
1375,1,1529425140,77.58553375,2,0,0,0,1,2,450,1.0,4,1.0,3.0,240,2,1.0,8700.0
3452,1,1517927760,77.62923028,0,0,1,0,2,0,1253,2.0,2,2.0,3.0,741,0,2.0,25000.0
3384,1,1527010680,77.6209365,3,0,0,0,2,0,1000,1.0,1,1.0,1.0,240,2,1.0,15000.0
3327,1,1526494860,77.69659213,0,0,0,0,2,0,1215,2.0,7,4.0,4.0,1259,0,2.0,26000.0
673,1,1525724880,77.53517626,3,0,0,0,2,3,1200,2.0,0,0.0,2.0,202,2,0.0,20000.0
2372,1,1516632000,77.63824525,0,0,0,0,2,3,1200,2.0,0,2.0,2.0,233,0,1.0,19000.0
3463,2,1515261060,77.72506661,3,0,0,0,2,3,1100,2.0,0,1.0,3.0,202,2,1.0,16500.0
1532,1,1510218780,77.67618921,0,0,1,0,2,0,800,2.0,1,1.0,3.0,665,0,1.0,22000.0
2540,1,1518700560,77.59704166,0,0,1,0,2,1,1200,2.0,7,1.0,4.0,434,0,2.0,25000.0
3510,2,1533661620,77.61021202,3,0,0,0,2,0,1300,3.0,1,0.0,5.0,1409,2,2.0,35000.0
184,1,1510243380,77.58942964,0,1,1,0,2,0,1000,2.0,0,0.0,6.0,1036,0,1.0,26000.0
876,1,1538586780,77.57938104,3,0,0,0,2,0,1200,2.0,7,2.0,3.0,261,0,2.0,27000.0
823,0,1502140920,77.68221094,3,0,0,0,2,3,600,1.0,0,1.0,3.0,93,2,1.0,10500.0
958,1,1531935600,77.59542041,0,0,0,0,2,3,750,1.0,7,0.0,1.0,240,3,0.0,16000.0
1871,1,1491931320,77.67860738,0,0,0,0,2,0,1000,2.0,1,0.0,2.0,240,2,0.0,15000.0
1246,1,1483898460,77.62978416,3,0,1,0,2,0,1232,2.0,1,4.0,4.0,697,0,1.0,25000.0
261,1,1518012000,77.60214238,3,0,0,0,2,3,600,1.0,4,0.0,4.0,227,2,1.0,13000.0
2950,2,1529870940,77.71916102,3,1,1,1,2,0,1514,3.0,7,1.0,4.0,1296,0,2.0,23000.0
1335,0,1512738180,77.60770445,3,0,0,0,2,2,600,1.0,4,1.0,3.0,202,2,1.0,14500.0
2927,1,1522427460,77.7037592,3,1,0,1,1,0,1200,2.0,1,1.0,4.0,380,0,1.0,17000.0
1833,1,1514653980,77.62660973,0,0,0,0,2,3,550,1.0,0,2.0,3.0,1401,2,1.0,15500.0
3370,1,1526918880,77.7156611,0,0,1,0,2,0,1200,2.0,0,3.0,5.0,435,0,2.0,24000.0
2562,1,1543753500,77.54920457,0,0,0,0,2,3,800,1.0,7,1.0,1.0,202,2,0.0,10000.0
2493,1,1522666260,77.56977306,0,0,0,0,2,3,832,2.0,2,2.0,3.0,331,2,2.0,20000.0
146,1,1515870180,77.644197,3,1,1,1,0,0,1100,2.0,0,1.0,7.0,1234,0,2.0,36000.0
151,1,1530901620,77.75598641,3,0,0,0,2,3,1000,1.0,0,0.0,5.0,333,0,0.0,14500.0
2338,1,1516039980,77.54597203,3,0,0,0,2,0,1100,2.0,1,1.0,1.0,240,2,1.0,12500.0
1622,2,1505999640,77.76036239,0,0,0,0,2,0,1450,2.0,0,3.0,4.0,21,0,0.0,15000.0
2110,1,1521297720,77.53877861,3,0,0,0,1,3,700,1.0,4,1.0,2.0,273,2,1.0,8500.0
338,2,1522431300,77.5114146,3,1,1,1,2,0,1200,2.0,2,11.0,13.0,1180,0,0.0,19000.0
2499,0,1543766640,77.64302588,0,0,0,0,2,0,1200,1.0,4,0.0,2.0,240,2,1.0,17000.0
2218,0,1541088180,77.67431139,0,0,0,0,2,2,550,1.0,1,3.0,3.0,240,2,1.0,9000.0
1727,1,1505070720,77.74712161,0,0,0,0,2,0,1000,1.0,1,2.0,4.0,93,2,0.0,12000.0
113,0,1532987280,77.64737908,0,0,0,0,2,3,700,1.0,0,4.0,4.0,228,3,0.0,18000.0
942,5,1506722280,77.63545716,1,0,0,0,0,3,400,1.0,4,3.0,3.0,202,2,1.0,21000.0
840,1,1483806480,77.50891258,3,0,0,0,2,3,700,2.0,0,0.0,2.0,202,2,0.0,15000.0
2203,2,1527180780,77.71966813,0,1,1,1,2,0,1450,3.0,1,3.0,9.0,1231,0,2.0,25000.0
406,2,1523804100,77.70542946,0,0,0,0,2,0,1247,2.0,7,2.0,3.0,1435,0,2.0,25000.0
2515,1,1531578600,77.5226289,3,0,0,0,2,3,700,2.0,1,2.0,3.0,231,2,1.0,13000.0
2065,1,1497273600,77.6457134,3,1,1,1,2,0,1069,2.0,0,6.0,8.0,1018,0,1.0,34000.0
1009,2,1483792740,77.67893923,3,0,1,0,2,0,1550,2.0,1,4.0,5.0,733,0,2.0,22000.0
3501,1,1529357520,77.64304321,3,0,0,0,2,2,600,2.0,0,3.0,4.0,202,2,1.0,19000.0
851,2,1535978340,77.6730874,0,0,1,0,2,0,1750,2.0,0,1.0,5.0,736,0,2.0,28500.0
2509,2,1528121640,77.50816317,3,0,1,0,2,0,1300,2.0,0,3.0,5.0,597,0,2.0,16000.0
3125,1,1524400620,77.59144733,3,0,1,0,2,0,1200,2.0,1,4.0,4.0,473,2,1.0,25000.0
3533,1,1544122320,77.72410652,0,1,1,1,2,0,1178,2.0,0,2.0,4.0,1308,0,2.0,22000.0
3441,5,1527683460,77.73248256,1,1,1,1,0,3,200,1.0,1,0.0,4.0,1134,0,1.0,9000.0
3164,1,1515177960,77.57323544,0,0,0,0,2,2,1000,2.0,0,1.0,3.0,261,2,0.0,25000.0
3223,1,1525533120,77.65680828,3,0,1,0,2,0,1250,2.0,1,0.0,6.0,435,0,1.0,19000.0
645,0,1512842580,77.64507823,0,0,0,0,2,3,500,1.0,0,0.0,1.0,103,2,0.0,13500.0
3525,2,1529434080,77.692292,0,1,1,1,2,0,1555,3.0,4,2.0,3.0,1019,0,3.0,35000.0
414,2,1507989540,77.72548999,1,1,0,1,2,0,1800,3.0,1,0.0,1.0,414,3,2.0,25000.0
196,2,1505217840,77.70300162,0,1,1,1,0,0,1840,3.0,0,14.0,19.0,1394,0,3.0,44000.0
3837,2,1531689360,77.684704,0,1,1,0,2,1,1098,2.0,0,1.0,3.0,949,0,1.0,22500.0
333,1,1519998660,77.53841209,0,0,0,0,2,3,1450,3.0,7,0.0,2.0,103,2,0.0,16000.0
489,3,1511474880,77.74727718,3,0,0,0,2,0,2100,3.0,0,0.0,1.0,263,3,1.0,30000.0
3322,2,1526399520,77.63872087,0,0,0,0,1,3,1400,2.0,0,1.0,2.0,62,2,1.0,20000.0
2440,1,1535992500,77.64020064,0,0,0,0,2,2,750,1.0,1,1.0,2.0,240,2,1.0,18000.0
1767,1,1508592060,77.54853794,3,0,0,0,2,0,1100,2.0,1,3.0,3.0,202,0,1.0,16500.0
1967,2,1511288520,77.66637521,3,0,1,0,2,0,1550,2.0,7,4.0,6.0,436,0,3.0,20000.0
2333,0,1523960460,77.70872226,0,0,1,0,0,3,500,1.0,1,1.0,4.0,818,0,2.0,21000.0
3778,1,1536321180,77.5800631,0,0,1,0,0,1,900,2.0,2,0.0,4.0,531,0,2.0,22000.0
2896,0,1521912720,77.6368665,3,0,0,0,2,2,500,1.0,1,1.0,3.0,202,2,1.0,11000.0
546,2,1507834680,77.55045775,3,0,1,0,2,0,1410,3.0,6,3.0,3.0,508,0,2.0,16000.0
849,5,1521137100,77.7156966,3,0,0,0,2,0,1100,2.0,0,1.0,4.0,1440,0,2.0,20000.0
3765,2,1532283720,77.6705128,0,1,1,1,2,0,1631,3.0,0,8.0,12.0,1294,0,4.0,32000.0
3821,1,1532254920,77.63606377,0,0,1,0,2,0,1100,2.0,0,0.0,3.0,434,3,0.0,23000.0
1862,1,1489234560,77.73066711,3,0,0,0,2,0,1205,2.0,0,8.0,13.0,25,0,1.0,23000.0
1647,1,1506278280,77.68079421,3,0,1,0,2,0,1150,2.0,0,1.0,4.0,762,2,1.0,17000.0
84,0,1519399380,77.58962141,1,0,0,0,2,0,330,1.0,1,2.0,4.0,1457,3,1.0,9500.0
35,1,1483791180,77.6473968,3,0,0,0,2,0,700,3.0,1,0.0,0.0,326,3,0.0,12000.0
3653,0,1529950260,77.64612321,0,0,0,0,1,3,600,1.0,0,0.0,3.0,62,2,2.0,16000.0
644,1,1510753440,77.64552202,0,0,0,0,2,0,900,2.0,4,2.0,2.0,210,2,2.0,24000.0
181,1,1483962960,77.5591946,0,0,0,0,2,0,900,2.0,1,2.0,3.0,241,2,1.0,22000.0
3667,0,1530136140,77.6845834,3,0,0,0,2,0,500,1.0,0,3.0,4.0,62,3,1.0,12000.0
522,1,1497044820,77.51863833,3,0,0,0,2,0,1200,2.0,1,1.0,1.0,215,2,1.0,13000.0
1968,2,1511297220,77.7018383,0,1,1,1,2,0,1650,3.0,1,3.0,4.0,922,0,4.0,32000.0
1676,1,1486731480,77.71567587,3,1,1,1,2,0,1000,2.0,7,0.0,13.0,936,0,1.0,24000.0
3209,0,1520265780,77.58819569,3,0,0,0,2,3,500,1.0,0,2.0,2.0,215,2,1.0,13500.0
1111,1,1499950200,77.70284554,3,1,1,0,2,0,1100,2.0,0,1.0,4.0,966,0,2.0,22000.0
1344,1,1532965140,77.7138297,0,1,1,1,0,0,1200,2.0,0,1.0,4.0,1141,0,2.0,28000.0
2347,2,1516135320,77.7425213,3,1,1,1,2,0,1500,3.0,0,1.0,5.0,1345,0,0.0,25000.0
3767,1,1533640500,77.6985925,3,1,1,1,2,0,1200,2.0,1,16.0,16.0,1025,0,1.0,35000.0
3609,2,1529352720,77.63929694,0,0,0,0,2,0,1600,4.0,0,0.0,2.0,202,3,0.0,50000.0
1188,1,1501015620,77.69886334,0,0,1,0,2,0,900,2.0,2,3.0,4.0,513,0,1.0,16000.0
1816,2,1508954940,77.52085391,3,0,0,0,2,0,1500,2.0,1,0.0,0.0,0,3,0.0,16500.0
2545,2,1519398660,77.70208508,3,1,1,0,2,0,1400,3.0,1,1.0,4.0,1054,0,2.0,32000.0
2591,1,1527505380,77.5331552,3,0,1,0,2,0,1150,2.0,4,1.0,4.0,718,0,1.0,20000.0
1427,0,1531582920,77.72123901,0,0,0,0,2,3,400,1.0,0,0.0,2.0,202,2,0.0,9000.0
3318,1,1526319300,77.7516801,0,0,0,0,2,3,700,1.0,0,2.0,2.0,240,3,1.0,18000.0
832,1,1527940920,77.7481587,3,1,1,1,2,0,1335,2.0,7,1.0,8.0,1286,0,1.0,24000.0
2070,1,1497282900,77.59667074,0,0,0,0,2,3,900,2.0,7,2.0,2.0,202,2,1.0,21000.0
2810,0,1521916740,77.6805538,0,0,0,0,2,1,500,1.0,4,2.0,2.0,244,3,1.0,10000.0
771,1,1505486880,77.54553725,3,0,1,0,2,0,1105,2.0,1,3.0,4.0,771,0,2.0,14000.0
507,0,1516381620,77.6871432,3,0,0,0,1,3,400,1.0,1,1.0,3.0,240,2,0.0,12000.0
1910,1,1507731900,77.72835727,3,0,0,0,2,1,1000,2.0,1,0.0,2.0,71,2,0.0,12000.0
161,2,1532118540,77.70395826,3,1,1,0,2,0,1370,2.0,1,4.0,4.0,1245,0,1.0,22500.0
3903,1,1532811000,77.60347653,0,0,0,0,2,3,1200,2.0,3,3.0,4.0,115,0,1.0,16000.0
3879,1,1532432880,77.68106646,3,1,1,1,2,0,1330,2.0,0,0.0,4.0,1289,0,2.0,21000.0
3041,2,1525104120,77.67648841,0,1,1,0,0,0,1640,3.0,0,2.0,4.0,1111,0,4.0,40000.0
3918,1,1532948100,77.61408535,3,0,1,0,2,0,900,2.0,1,2.0,5.0,597,0,1.0,30000.0
1796,2,1508674740,77.68480619,0,1,1,1,2,0,1500,3.0,7,1.0,11.0,1381,0,2.0,30000.0
1613,1,1505929860,77.60664872,3,0,0,0,2,0,950,2.0,0,0.0,2.0,202,2,0.0,22000.0
3898,2,1532688360,77.7435987,3,1,1,1,2,0,1827,3.0,0,1.0,4.0,929,0,2.0,36000.0
2644,0,1519230600,77.55726315,0,0,0,0,2,3,550,1.0,0,0.0,3.0,202,2,0.0,11000.0
996,1,1529061600,77.60793682,3,0,0,0,2,3,1000,2.0,1,0.0,2.0,202,2,0.0,15000.0
3331,1,1526499480,77.58038392,3,0,1,0,2,0,1000,2.0,7,0.0,3.0,509,0,1.0,20000.0
3706,1,1518025260,77.59610178,0,0,1,0,2,1,1240,2.0,0,2.0,8.0,598,0,2.0,35000.0
3599,1,1536337500,77.72260451,3,0,0,0,2,0,1235,2.0,0,1.0,4.0,1399,0,2.0,20000.0
3904,1,1532778480,77.51236183,3,0,0,0,2,3,1200,2.0,4,0.0,2.0,62,3,0.0,18000.0
2476,2,1517409600,77.7242777,3,1,1,1,2,0,1350,2.0,0,3.0,3.0,994,0,2.0,27000.0
3189,1,1544124720,77.55295869,3,0,1,0,2,1,1000,2.0,0,2.0,3.0,603,0,2.0,12000.0
1199,0,1500820920,77.63783703,3,0,0,0,2,3,500,1.0,0,2.0,2.0,343,2,1.0,22000.0
3345,1,1526661660,77.695618,3,0,1,1,2,0,1200,2.0,0,1.0,6.0,806,0,1.0,25000.0
2895,1,1521841080,77.7103392,3,1,1,1,2,0,1290,2.0,1,0.0,4.0,1141,0,2.0,26000.0
1040,1,1491593760,77.547966,0,0,0,0,2,3,1000,1.0,1,0.0,1.0,248,2,0.0,12000.0
1104,2,1500472500,77.6945668,0,1,1,1,2,0,1750,3.0,1,8.0,12.0,997,0,2.0,35000.0
1083,1,1507400820,77.59849898,3,0,0,0,2,0,905,2.0,0,0.0,3.0,349,0,1.0,22000.0
3489,1,1523035680,77.70072286,3,1,1,0,2,0,1050,2.0,1,1.0,4.0,839,0,1.0,24000.0
1318,1,1507477440,77.71714398,3,0,1,0,2,0,1250,2.0,0,2.0,4.0,598,2,2.0,20000.0
3725,1,1520445240,77.76203248,3,1,1,1,2,0,1165,2.0,7,3.0,4.0,1007,0,1.0,21000.0
3699,1,1520440020,77.54566297,3,0,0,0,2,3,600,1.0,0,2.0,3.0,261,2,1.0,12000.0
1946,1,1510867560,77.6774861,0,0,1,0,2,0,1200,2.0,1,1.0,3.0,420,0,2.0,20000.0
2819,2,1524257220,77.56917323,3,0,0,0,2,0,1800,3.0,1,2.0,3.0,202,0,2.0,35000.0
1296,2,1516636260,77.6777262,0,1,1,1,0,0,1793,3.0,1,1.0,5.0,1375,0,1.0,40000.0
280,0,1516742160,77.54473358,0,0,0,0,2,3,600,1.0,1,1.0,2.0,202,2,1.0,9500.0
2914,2,1522146900,77.69554128,0,1,1,1,0,0,1900,3.0,1,9.0,10.0,1209,0,2.0,45000.0
3121,0,1524509580,77.6442249,0,0,1,0,0,0,360,1.0,1,3.0,4.0,657,0,0.0,27000.0
115,1,1530200280,77.59252485,0,0,0,0,2,3,670,2.0,1,1.0,2.0,238,2,1.0,15300.0
1109,2,1512673440,77.6725594,0,0,1,0,2,0,1350,2.0,1,5.0,5.0,715,0,2.0,26000.0
2109,0,1513085100,77.63743607,0,0,0,0,2,0,450,1.0,0,2.0,3.0,202,2,1.0,17000.0
1582,2,1505487900,77.68098449,0,0,1,0,2,0,1450,2.0,0,2.0,4.0,598,0,3.0,20000.0
2571,0,1518556500,77.64972852,0,0,0,0,0,2,500,1.0,1,1.0,5.0,1454,3,1.0,13500.0
1150,1,1500304500,77.5589865,3,0,1,0,2,0,963,2.0,7,1.0,4.0,474,0,1.0,15000.0
2000,1,1489337520,77.558019,3,1,1,0,2,0,1000,2.0,0,1.0,5.0,1069,0,2.0,14000.0
3801,2,1544180220,77.701833,3,1,1,1,2,0,2000,3.0,4,10.0,13.0,1345,0,4.0,42000.0
3674,1,1530216780,77.53960021,0,0,0,0,1,0,900,2.0,4,0.0,2.0,1453,0,1.0,12000.0
3670,1,1530203940,77.69495257,0,0,0,0,2,3,750,2.0,0,2.0,3.0,202,3,1.0,16000.0
1175,1,1500489480,77.52868862,3,0,0,0,2,3,1200,2.0,1,0.0,1.0,298,0,0.0,20000.0
3559,1,1529260440,77.7329131,3,0,0,0,2,0,1189,2.0,7,1.0,15.0,1433,0,2.0,23000.0
2412,2,1530536820,77.75117534,3,1,1,1,2,0,1535,3.0,7,0.0,4.0,993,0,1.0,26500.0
1022,2,1491583560,77.7512197,3,1,1,1,2,0,1590,2.0,0,2.0,4.0,1151,0,1.0,23000.0
3739,3,1525716780,77.61789481,0,0,0,0,2,2,1850,3.0,1,1.0,3.0,267,2,3.0,35000.0
346,1,1530981600,77.74886013,0,0,1,0,2,0,1000,2.0,0,1.0,3.0,659,0,0.0,19000.0
1063,2,1499449620,77.53730325,3,0,0,0,2,0,1500,2.0,1,1.0,1.0,202,2,1.0,27000.0
902,1,1513169040,77.6757011,0,0,0,0,2,0,1000,2.0,1,1.0,2.0,1408,2,1.0,14000.0
456,1,1500477720,77.64832306,0,1,1,1,2,0,1150,2.0,1,0.0,4.0,883,2,2.0,27000.0
1295,1,1502205960,77.67049927,0,0,0,0,2,2,600,1.0,1,0.0,0.0,93,3,1.0,8500.0
3870,1,1532344680,77.56893359,3,0,0,0,2,3,1100,2.0,7,1.0,2.0,62,3,1.0,25000.0
288,0,1504195260,80.18010691,0,0,0,0,2,0,950,2.0,4,1.0,2.0,164,0,1.0,12000.0
1691,1,1489170240,77.59036573,3,0,0,0,2,3,600,2.0,0,2.0,2.0,240,2,0.0,16000.0
2164,1,1521918720,77.6539609,0,0,0,0,2,0,1250,2.0,0,0.0,1.0,188,2,0.0,19000.0
1144,1,1500221940,77.55429403,0,0,0,0,2,2,800,1.0,4,0.0,2.0,240,2,0.0,12000.0
2906,1,1521912480,77.56282348,0,0,0,0,2,3,800,2.0,1,2.0,2.0,215,2,1.0,10000.0
3337,2,1526575260,77.57919714,3,0,1,0,2,0,1100,2.0,7,3.0,4.0,672,0,1.0,30000.0
1482,1,1504971660,77.66320917,0,0,1,0,2,0,1050,2.0,1,2.0,5.0,519,0,3.0,22000.0
357,2,1522499040,77.53459993,0,0,0,0,2,0,1700,2.0,7,0.0,1.0,199,2,0.0,35000.0
2094,1,1507839900,77.711278,3,1,1,1,2,0,1330,2.0,0,4.0,14.0,1141,0,1.0,30000.0
702,2,1523809200,77.7554604,0,1,1,1,2,0,1750,3.0,0,5.0,8.0,1266,0,2.0,28000.0
3055,0,1526757000,77.52483465,3,0,0,0,2,1,600,1.0,1,0.0,1.0,115,3,0.0,8000.0
2731,1,1520091120,77.7406834,3,0,1,0,2,0,1095,2.0,1,2.0,4.0,746,0,2.0,16000.0
1224,0,1501239060,77.69811842,3,0,0,0,2,3,1200,1.0,1,0.0,3.0,70,2,0.0,10000.0
2029,2,1494585120,77.57691639,3,0,1,0,2,0,1650,3.0,7,2.0,3.0,653,0,3.0,25000.0
2844,1,1521217920,77.68065009,0,0,0,0,2,3,800,1.0,0,2.0,2.0,247,3,0.0,15000.0
101,1,1521924600,77.63318756,0,0,0,0,2,0,2200,2.0,0,3.0,3.0,202,2,1.0,50000.0
983,2,1513965300,77.54511413,3,0,0,0,2,0,2600,3.0,4,0.0,2.0,272,3,3.0,28000.0
2973,1,1526927040,77.56003195,0,0,0,0,1,0,1100,1.0,0,0.0,1.0,240,2,1.0,10000.0
3082,0,1524490500,77.61963269,3,0,0,0,2,3,400,1.0,0,1.0,4.0,248,2,1.0,9000.0
1348,2,1502886480,77.71659167,3,1,1,1,2,0,1925,3.0,4,4.0,10.0,1019,0,4.0,29500.0
833,0,1521576120,77.69661739,0,0,0,0,1,3,500,1.0,0,1.0,1.0,104,2,0.0,9000.0
3192,1,1517838120,77.6605074,0,1,1,1,2,0,1322,2.0,7,0.0,4.0,971,0,2.0,22000.0
2261,1,1524324360,77.5532714,0,0,0,0,2,3,800,2.0,1,0.0,3.0,240,2,0.0,13000.0
989,0,1507666980,77.56583404,3,0,0,0,2,3,600,1.0,0,1.0,3.0,240,2,0.0,8000.0
137,1,1530050640,77.69916475,3,0,0,0,2,3,900,2.0,0,0.0,2.0,240,2,0.0,20000.0
1113,0,1500393300,77.6120835,0,0,0,0,2,3,600,1.0,1,3.0,6.0,202,2,1.0,8000.0
2704,1,1517667780,77.68194407,3,0,0,0,2,1,1300,2.0,0,1.0,3.0,231,2,0.0,18000.0
2348,1,1516126860,77.54539949,3,0,0,0,2,3,700,2.0,0,2.0,2.0,62,2,0.0,10250.0
643,0,1530210060,77.70260043,0,0,0,0,2,3,800,1.0,1,2.0,2.0,241,2,1.0,11000.0
2528,0,1538496360,77.65094545,1,0,0,0,2,3,450,1.0,1,2.0,2.0,210,2,0.0,11000.0
1502,1,1494345840,77.65739315,3,0,1,0,2,0,1050,3.0,1,5.0,5.0,422,0,2.0,16000.0
3473,1,1520340420,77.6064181,0,0,0,0,2,3,1000,2.0,0,1.0,3.0,103,3,1.0,20000.0
1881,2,1494502800,77.732283,0,1,1,1,2,0,1435,2.0,0,4.0,4.0,922,0,1.0,26000.0
1521,1,1532114820,77.5369625,3,0,0,0,2,0,750,2.0,0,0.0,3.0,103,2,0.0,15000.0
3729,2,1525712700,77.6690037,3,1,1,1,2,0,1750,3.0,0,6.0,6.0,1328,0,2.0,40000.0
1137,1,1500238740,77.54448622,3,0,0,0,2,0,1000,2.0,0,1.0,1.0,103,2,1.0,14000.0
717,1,1500811260,77.5546846,0,0,0,0,2,0,748,1.0,7,2.0,2.0,240,2,0.0,16000.0
437,1,1516823400,77.62637769,0,0,0,0,2,3,800,2.0,0,2.0,3.0,240,2,1.0,15000.0
789,2,1510590060,77.51696171,3,0,1,0,2,0,1500,2.0,0,3.0,3.0,597,2,2.0,14000.0
2862,1,1521464400,77.6901767,0,1,1,1,2,0,1200,2.0,0,0.0,5.0,1214,0,1.0,26000.0
3076,1,1523881920,77.6825476,0,0,0,0,2,0,1200,3.0,0,0.0,1.0,279,3,2.0,23000.0
121,5,1524596340,77.69881181,0,0,0,0,2,0,250,1.0,1,3.0,4.0,240,2,0.0,8300.0
1630,1,1506429120,77.6190723,3,0,0,0,1,3,600,1.0,1,2.0,3.0,93,2,1.0,10500.0
1917,0,1507757880,77.67764749,0,0,0,0,2,3,340,1.0,0,2.0,2.0,202,2,1.0,8000.0
636,0,1504010100,77.65072811,0,0,1,0,0,0,700,1.0,0,2.0,5.0,717,0,0.0,21000.0
1,5,1516477200,77.62949512,0,0,0,0,2,3,325,1.0,1,2.0,2.0,205,2,0.0,10500.0
2422,2,1523912100,77.75896296,3,1,1,0,2,0,1470,2.0,0,4.0,4.0,1054,0,4.0,20000.0
733,0,1516132680,77.64175746,0,0,0,0,2,3,350,1.0,0,0.0,3.0,240,2,0.0,12000.0
214,1,1506014220,77.59714441,0,0,0,0,2,0,1000,2.0,1,2.0,3.0,240,0,2.0,14000.0
1909,1,1505167860,77.67762351,3,1,0,0,2,0,1200,2.0,0,2.0,2.0,392,2,1.0,17000.0
744,1,1525711680,77.66865836,0,0,1,0,2,0,1000,2.0,0,3.0,10.0,790,0,2.0,15000.0
108,1,1508692920,77.55832433,3,0,0,0,2,0,1000,2.0,1,1.0,2.0,369,2,1.0,15000.0
3700,2,1515339360,77.55091044,0,1,1,1,2,0,1400,3.0,0,3.0,4.0,1392,0,1.0,15000.0
396,1,1494445080,77.599912,3,0,1,0,1,0,1200,3.0,7,2.0,4.0,695,0,1.0,32000.0
1740,2,1512926640,77.5396206,3,0,0,0,2,3,1650,2.0,0,1.0,1.0,0,2,2.0,20000.0
3750,1,1525723980,77.52930792,3,0,0,0,2,3,750,2.0,1,1.0,3.0,202,3,0.0,15000.0
2830,1,1521118140,77.67184623,0,0,0,0,2,3,800,1.0,0,0.0,1.0,228,3,0.0,13000.0
2770,1,1530638760,77.56163226,3,0,0,0,2,3,1200,1.0,1,2.0,2.0,240,2,1.0,17000.0
3411,2,1527267480,77.52728353,0,0,0,0,2,0,2400,3.0,0,1.0,2.0,272,3,2.0,24000.0
2546,1,1523724660,77.7183141,3,1,1,1,2,0,960,2.0,0,1.0,4.0,1007,0,2.0,19000.0
2603,2,1518960900,77.52922002,0,0,0,0,2,0,2400,2.0,4,1.0,1.0,240,3,1.0,18000.0
1422,1,1512852120,77.62223335,0,0,0,0,2,2,700,2.0,1,2.0,4.0,1401,2,1.0,14000.0
